Lat,Long
5.975943741,37.26961415
6.274383,36.807033
7.80888,38.2212
6.586116655,38.60024195
6.590117,38.593317
6.30190389,38.33651957
5.686992841,37.33740646
7.226357124,36.39588376
8.118302,38.373489
8.109167,38.375417
8.12315,38.371317
6.349721963,38.96464213
6.641879013,37.3189909
7.701230992,35.53506887
6.550377354,37.64903349
6.565177398,38.64568966
6.112746885,37.58773857
6.742491614,35.8631527
7.044001095,38.5144957
7.177816119,36.58890564
6.95711146,37.09951569
6.255033,37.570367
6.247525,37.582494
7.383972621,36.18287441
7.00103631,37.36839478
6.361257165,38.30059923
7.168417,36.789333
6.425883954,37.62352566
6.5232,39.0888
6.872679903,38.27992843
6.540811718,39.08779351
6.543646687,39.0869607
6.445360432,38.62288808
7.105392,36.183052
6.225165326,38.21519509
6,38.15
6.575633,38.335167
6.681295095,38.59572098
6.832913114,36.78152452
6.271564815,38.27183578
8.358627891,38.63680938
6.487892505,38.95606655
7.194900649,36.04391389
6.777057297,38.4682707
6.516624185,36.64604125
5.481803684,37.807918
5.487308473,37.32922111
7.78765,38.241667
7.76731,38.2228
6.392917112,38.43138905
5.860206757,37.30996981
7.616779085,35.78617067
7.687364362,37.66053079
6.492568939,38.85664633
6.514079266,38.85802641
5.723961554,37.90155746
7.78231,38.0034
8.409881481,37.52949389
7.90989,38.1356
5.643630951,37.78691186
5.316341156,37.37033668
6.234384932,37.08119891
7.9338,38.433
6.7743923,38.35653121
7.558149166,35.75419072
6.254943475,37.66369096
5.023368523,36.68532054
6.159574678,37.59402035
6.810369751,38.46255999
7.798668587,35.39142268
6.946818517,37.60717132
6.272792617,38.21066714
6.33877,36.6091
6.939526894,38.43196013
6.94285814,38.43196013
6.435461875,38.68227942
7.65193,38.1323
8.220048082,38.41142683
6.124358028,38.34792195
7.270789922,35.43717496
6.87626323,38.32608235
5.922503781,37.8280797
7.932161013,37.51879173
8.139844383,37.97535729
6.847203807,38.39246107
6.861004681,38.366287
6.4167,38.3167
6.392067,38.30755
6.410184,38.308167
5.85944533,37.2460099
9.4667,37.1333
6.424801889,38.85207776
6.827930173,38.38389501
6.847917645,38.36105219
6.804445242,37.15015062
6.954575087,36.19096458
6.954813034,36.19643734
6.95566964,36.34163205
7.137425034,35.67460421
6.927458268,38.4348821
6.869332795,38.49549173
8.089920119,38.44112251
8.02126,38.3769
6.905905459,37.27773732
6.250330505,38.25349743
7.591067,38.075167
5.270084434,37.32893406
7.005795343,37.73165696
4.618701521,36.04365922
6.365160109,37.72707981
7.341583,37.78545
6.784290858,38.44904466
6.800090479,38.47493319
6.515351688,37.70575984
7.0666,37.6833
6.593398008,37.6246678
8.156088171,38.64099723
7.183526825,36.73395758
5.335553807,36.94182644
6.346520163,36.39045773
7.743986017,37.83002456
6.949293157,37.99154945
7.241917,37.90295
7.254633,37.903583
6.886593754,36.96426712
7.78185,38.3077
6.990310937,38.5809588
6.992309685,38.58414728
7.18958112,38.05495025
6.974939619,38.57724684
6.990406116,38.67504269
7.391253771,35.88810678
8.385277855,38.4742446
7.004689181,35.65431216
5.289215301,37.36262722
8.361292888,38.50279814
6.358288023,38.91467345
6.044823543,36.6303074
7.23367033,35.49047489
6.919230441,37.23395523
8.328551504,38.52868667
6.07625,38.202133
7.865167,37.519417
7.642648,37.967125
7.852403778,37.68680004
6.930500805,38.3551194
5.514367472,37.43552151
8.403552115,38.56904233
6.84886943,38.4210146
6.870097349,35.15036612
7.023268012,35.57877855
7.28033425,37.4502784
6.515482044,37.50477921
6.833841709,37.56881441
6.907880063,38.50310601
6.242033,37.018833
6.77134659,38.41363828
7.577594198,35.53078584
6.540158159,38.77212787
6.720790929,35.71353219
6.457162559,38.57986742
6.23346,36.5759
6.983086894,38.53353138
7.000425187,35.55426059
6.497137504,38.50296324
6.245000513,38.28147989
7.672391924,35.49680713
5.546128749,37.41925992
7.461447871,36.02906605
6.972062012,35.73218716
5.905233,36.57375
7.68302328,35.93541047
7.035619529,36.49011042
7.271533,36.238917
7.556183,35.40315
7.193472972,36.26567965
5.872633261,38.26423789
5.907,38.251983
5.65,37.366667
7.79325,37.7916
6.128400317,35.63424855
6.83512879,35.56147035
7.462193765,35.3818287
6.862781345,38.66611495
6.853073144,38.63613374
6.885624171,38.60986449
6.983086894,38.47927967
5.428123044,37.7942123
6.237716177,37.44573234
6.97300626,37.20349813
6.961299312,37.17070916
7.075958797,35.70471866
5.273510858,37.39146629
7.035619529,36.40787624
5.905633,37.3069
6.008621672,37.39319384
6.424491455,36.51812143
6.969327746,36.20714491
6.382067942,35.15713127
6.723267,37.558167
6.499421787,38.63240592
5.427640445,37.24013257
6.121757111,37.33966548
7.145707539,37.32994269
6.790001565,38.50120244
7.263678023,37.4657449
6.538289489,38.58953438
5.642633,37.355733
7.442167,37.619917
6.842373961,37.87575712
6.238077653,38.93294771
6.247785854,38.93323324
5.211821834,36.86425601
6.874773829,38.51877873
5.339469517,37.39517825
8.00046,38.4247
8.214337376,38.47614817
7.336479,37.35097
7.88019,38.2977
5.784495042,37.91564387
5.671533701,36.60917779
5.822232898,36.98211864
7.80193,38.3504
5.721343751,36.85791078
7.180352492,37.2526578
6.518600242,38.91204018
6.847441753,38.48763951
6.766059,38.377613
6.8809,38.5265
5.49663596,37.27915725
6.214873352,37.31819323
6.193934095,37.48713496
8.0833,37.75
7.141600723,36.12386378
6.924133,37.653067
6.966901168,37.74470417
6.566094284,38.40350177
7.110539106,37.19164842
6.483333,38.516667
7.329778962,37.72943998
6.47239111,38.83151922
6.469107453,38.83375591
7.191083,37.67165
4.643923808,36.19689651
6.139657015,38.1731516
6.88621304,37.07315126
6.8498,37.3824
5.957458145,38.26707833
5.914511775,38.29540883
7.245689298,38.00640603
6.620869476,38.91641839
,
6.054235583,38.11766722
7.401068101,38.00069532
,
6.829373713,38.53134228
6.305749524,38.98320193
6.935973566,38.51021267
6.819094441,38.60315441
6.819665512,38.59830031
6.829944783,38.59330344
6.843079408,38.52877246
6.432463754,38.85683668
6.18131953,35.46521164
6.939875882,38.66268853
6.443837577,38.41853997
6.199594001,38.35465582
6.127512246,38.14666661
6.302107577,38.29385309
6.548914575,38.78697571
6.543108691,38.76927252
6.55048502,38.78331134
8.236233,38.079333
7.023683,38.459767
7.141516008,37.74447818
5.626459353,37.50929872
6.663287334,38.45834042
5.787160039,37.81247044
6.897331119,38.55903921
6.894475766,38.53419763
6.354706305,38.3990756
7.141347243,35.40314867
7.158955255,35.40148305
7.418009377,37.95729717
6.777124,37.85534
7.413679245,37.88457763
5.651586461,37.45866379
7.699005,37.732485
6.511176324,38.44804528
6.550389841,38.39993258
7.552267,37.8539
6.868856902,38.46955561
6.863384142,38.4731248
8.432724307,37.55709564
8.384659195,37.58184203
8.407026128,37.55471618
8.358961016,37.52759032
7.37265,38.261
6.451071139,38.78431071
6.437746157,38.80448854
6.405896279,38.7073177
6.504751779,38.8311385
7.470585001,36.14861017
5.361251986,36.98465674
7.342427231,35.82652633
7.3666,37.5166
7.335775204,37.50672243
7.4561,37.688517
5.322908469,37.51481755
6.368388244,36.90289162
6.263,35.2231
8.248728519,37.74845189
5.811145006,37.98988305
5.65,36.65
5.775933,36.558083
6.961896954,35.59659596
6.511223913,38.57301457
6.498660359,38.56768458
5.338083,37.4393
7.78602889,35.36264072
7.015958308,35.70060696
7.41271651,36.05343173
5.238961084,37.36948007
6.985664992,37.06258645
7.307449155,36.23712612
6.318027543,38.92209737
6.33344645,39.05772664
7.799125444,35.45797145
6.310762209,35.61597429
5.838746753,37.9026996
7.289745965,36.67399516
6.154288853,35.61825857
5.916459554,36.96784188
5.33151022,37.31698916
6.292589733,38.21904284
7.228128388,38.04467098
7.1238,37.285817
6.45221328,38.83494564
6.144771009,35.54287724
5.403607889,37.18897416
5.673897695,37.89013605
7.065933863,36.2751975
6.0695,35.437167
7.556626311,35.79454637
5.412133066,37.80734693
6.548413256,35.83823974
7.034144736,37.5198451
6.929165089,35.49979472
6.869773742,35.50284043
6.616240834,37.64751063
6.351454413,37.51188135
6.389049897,37.55042862
5.566496935,37.34368824
6.185126668,35.5664815
6.109885199,38.20802498
6.894793027,38.40388249
6.909323602,38.2632722
6.70118,36.5586
6.955723092,38.3153824
5.707400506,37.83569398
6.876201505,38.68724457
7.093355717,38.0149753
7.015273023,35.88542445
7.408872246,37.76313315
8.008517,38.5415
7.009562317,35.59157053
7.98615,38.3371
7.349766435,37.60009248
5.771788324,36.7955689
7.247233258,35.36626702
6.475757254,38.71493197
6.466620123,38.69875164
6.767304633,35.18843749
6.770159986,35.19295847
6.537943628,35.54223479
6.472101212,38.32502635
7.31475,38.2613
7.21963151,35.61301713
6.063277535,38.24520633
6.790842261,35.85325414
6.839192909,35.92749332
7.267141085,35.9273203
6.822032236,35.19890712
7.438795402,36.21142794
6.890092167,37.69102353
7.4999,38.2876
6.473333,36.588067
6.765223444,38.55256707
7.26844,38.1462
7.91101,38.4064
7.3015,38.0031
7.552823698,37.7464214
7.248544651,37.70278681
5.39623156,37.34292529
6.871367,38.439317
5.562118727,37.22833197
7.86902,38.113
7.273291045,37.81200407
7.741533,37.88815
7.707025,37.895195
7.518733,37.925283
6.8667,37.3667
6.403209556,36.99195778
7.037238036,37.82241737
5.498367976,37.51744159
7.010411387,37.20306983
6.171483,35.586683
6.975853332,38.70494776
7.429991396,35.74990769
8.2643822,37.84521029
6.687843372,38.49745876
5.88365238,37.0697775
5.801323029,37.05359716
7.741433,35.488633
7.562717731,35.66053513
6.9875073,37.50770985
5.274462643,37.05834175
6.222963519,37.23633977
6.892873549,35.73637501
6.360781273,38.3421351
6.377894357,38.34931155
6.450024176,38.32098206
7.130475309,37.90761402
6.45,38.95
8.137052483,38.36307619
7.192154618,37.24085567
6.389049897,37.08690962
6.501836146,38.7404398
7.645713331,35.83718632
7.002779313,38.58605085
6.328306814,38.94808108
8.249743756,38.42893967
6.33101,36.5636
6.707259774,38.52344247
7.5978,38.2008
7.260621362,36.325071
6.524869532,37.67796773
5.949296116,36.92739104
7.21689782,37.82937413
7.162408163,37.77750188
6.769903005,35.65109513
6.729658433,38.42258505
7.72725,38.2945
8.327552131,37.74650073
8.116493939,38.30482698
7.84304,37.9457
7.673067,38.354317
6.991633,35.5745
6.997082,35.59578
6.9655,35.543217
7.185858697,36.30232335
6.260654181,37.7739076
7.053989441,37.54763721
6.885751075,38.42386996
7.684223474,37.82128718
7.686354,37.733901
6.785623356,38.43419682
6.964527098,38.26874496
7.296667,37.539467
5.583493644,36.66057415
6.701996406,38.5757335
6.921747562,38.47219205
6.865585381,38.57839136
6.865922234,38.5815965
6.049211855,35.57447649
7.052202258,35.70212981
6.957406513,36.95436857
7.68858,38.2306
7.67747,38.2947
5.186916809,36.09124844
8.268018016,38.52830596
7.043533484,37.08200285
7.556,37.841233
7.878813497,37.45976325
7.227737211,35.62807928
7.009636288,37.9975457
6.884690185,37.04726272
7.484719,35.72420951
6.994543159,35.27386014
6.999777973,35.26910122
6.327751771,38.40425331
6.749228075,37.51099351
7.637110146,37.73277123
6.15999956,35.73475698
6.513257559,38.65915741
4.7906,36.042
6.209873062,35.61026358
6.735813306,38.57740865
6.019281657,37.21444873
6.397786651,38.38660246
6.138254707,37.12164975
5.520255774,37.82010084
6.549676003,38.53875034
7.070692785,36.19857885
7.822120555,35.42797121
8.06382,38.2257
5.567654637,37.83513903
5.537197536,37.90823607
7.44197,38.1383
5.999270034,38.21332155
6.086358307,38.12989764
7.9666,37.4333
7.495712109,36.07018314
6.425515728,38.37166458
6.315668,36.88985
6.315667,36.88985
6.415109552,38.955505
7.91234,38.3399
6.840779262,38.45551679
5.763555785,37.74489375
5.583333,37.766667
6.514650337,38.86235703
6.534066739,38.87111345
5.429074828,37.84332438
7.222486864,35.42480176
6.474383,37.453883
5.29510297,36.5416011
7.258681155,37.56972735
6.792285847,38.34415801
6.801422977,38.38299082
7.631770636,37.79261943
5.760430364,36.69826481
5.824961346,36.66571378
7.667794729,35.97348184
6.699735286,37.60350695
6.88804583,37.55553702
6.240666709,35.20720506
6.478577708,38.37285431
6.276739338,37.60515622
7.081733484,35.7807455
6.489523229,38.35120122
7.090442311,36.39816804
6.967662123,36.31936029
6.254848297,37.52520633
8.04761,38.4361
6.95,36.2
7.023437162,37.85953696
5.193737931,36.65486344
,
6.889996516,36.20571724
7.255799318,35.44931021
7.833085111,35.47365686
6.467156295,38.43091316
7.673489903,35.26380743
6.833556173,37.82379745
6.230577794,37.28250131
5.457858102,36.82666052
5.60342617,37.43639204
7.9654,38.1778
7.517661204,37.99327462
6.563762412,38.85055491
6.524310949,38.81971709
7.577930749,35.3209145
6.594980941,38.81324496
5.957629466,38.19571354
6.395254904,38.36895638
7.006447337,36.08174732
7.204583,37.774533
7.252467,35.876017
7.172533716,36.02820945
6.223241123,36.84721223
6.618442426,38.41896827
6.802432823,37.65390394
7.393680821,36.32564207
7.027265507,35.81099491
7.820660311,37.89679701
7.346281958,36.1908694
7.104148006,36.55978103
7.201785553,35.47048742
7.768882399,37.43168561
6.831904222,37.25203914
6.252513003,35.55924794
6.760686605,38.43343539
7.394775374,35.71183631
7.148120446,36.42215301
7.642154603,37.88991083
7.585560557,35.87068913
7.728481449,37.70079127
7.154840989,37.85222017
7.975205,38.274243
6.940732488,38.53162782
8.176589607,37.78928344
7.77845013,37.71049947
7.821280428,37.66652703
6.848495,37.766808
6.856014,37.759199
6.482384846,38.31408163
8.242890908,38.63909366
7.801005122,37.4688052
6.970713696,38.28373557
6.972141373,38.2942052
7.40786,38.1644
5.347750042,37.39146629
6.904940004,37.61859274
8.245337,37.670005
6.281739391,38.26929705
6.269312208,38.41235775
6.899488944,37.85958957
8.282104425,38.60216443
,
,
7.60307339,35.68642367
7.8273,38.0318
7.110870249,35.65204692
6.864209022,38.68724457
5.241816438,37.07566423
5.282255377,37.25393345
7.395394033,36.12005664
7.154557153,35.61235751
6.473984244,36.68715834
6.828168119,38.48526005
6.56522519,37.74573478
7.414239365,36.21199901
7.191267,35.422783
6.440506332,38.36619182
6.77751728,35.82622346
7.140983,37.18
,
6.656548701,38.57644734
7.983557371,37.48966713
7.163026335,38.03067975
6.86051288,35.85096986
6.847187898,35.84602058
6.408050484,38.84294063
7.770340927,37.8489841
5.443106941,37.33864226
6.590840678,38.40017053
,
7.088567,37.036833
,
6.773308221,37.65447501
7.857067,38.421517
6.15215076,37.42269915
5.596954036,37.18740524
6.266269709,37.4233654
6.953383,38.47135
6.994407737,37.57171735
6.140859175,35.40522543
6.998315444,38.46643058
6.331237885,38.32157655
7.222183,37.635967
4.970667,36.486617
7.059207391,35.59476853
7.077329367,35.59598681
6.278335442,36.95997782
6.194409987,36.9351
7.91501,38.477
7.238220983,37.26788635
6.325267,37.303867
7.1406,35.792183
7.90446,38.3019
6.876672007,37.7344249
7.055717,37.1742
5.602299589,37.89681466
7.174543414,37.73157828
6.762172343,37.40172866
7.286938201,35.98138165
6.4548182,37.74421193
6.908366427,37.72985633
7.285796059,35.50720266
7.85923,38.359
7.658657599,35.59429094
7.363366488,35.77512997
6.191281801,38.26183253
7.89909,38.3179
6.216300401,38.31936841
7.091646185,37.33869911
5.486413132,37.21966921
6.165837217,39.01032778
8.2945,37.786333
7.77183177,35.46451798
6.859069386,38.57360151
7.021452086,37.10674925
4.890118706,36.64439381
6.574695242,38.57192637
7.85158,38.4894
7.79997,38.1651
7.85205,38.176083
5.937116655,38.31492041
7.73396,37.9944
7.069642167,38.61222492
6.906468249,38.68353261
6.501265076,38.66962704
6.305117542,36.30051411
6.518565825,37.11264404
6.565393618,37.10997904
7.739852974,37.47975072
7.323439133,36.12576735
8.157839454,38.45604649
6.8543,37.773033
5.8167,36.4167
6.47859088,37.04106985
7.823083,35.822117
6.780827318,37.5300292
7.034689425,35.61045394
6.690667,38.722167
7.213460445,36.20714491
7.315407505,37.94787129
6.766857294,35.79576636
8.160828057,37.88842131
7.10210167,36.29518497
8.040332152,37.97979261
6.948021919,37.34769347
7.078321204,37.28121133
8.127134889,37.87757096
7.056477752,37.24152192
7.621566637,35.5022323
7.758623591,35.57847023
6.744894,38.402744
5.857592084,37.74812981
7.693521538,35.34889984
7.459925016,35.91104479
8.161970198,37.69711264
8.120183,38.292117
7.300548718,35.74372109
6.209162645,37.05026592
6.990528611,36.99434351
6.92395,38.3689
6.724703,38.4158
6.155767,38.205483
6.756667,38.408833
6.743117,38.38955
7.470188754,35.4096208
7.756881749,35.7343936
6.97303605,38.54797947
5.941711228,36.78709753
6.307517,37.490217
6.532864521,37.5942107
6.542177084,37.55338083
6.322329811,37.64370349
6.223915304,37.54995273
7.11943829,37.40303973
6.472467,37.63715
6.592255867,37.69433842
6.398282206,37.65055634
6.035081278,37.42269915
5.81407694,37.45696339
6.065348022,37.45924768
7.377690844,36.09378739
7.208210098,35.37554692
7.273291045,37.84531652
6.472331033,37.58621571
13.98161446,38.77093296
13.621867,38.992567
13.83878918,39.52712085
13.29380763,39.25965084
14.28467,36.601049
14.34918427,37.7113987
14.24144228,38.1848353
13.63478422,39.32430041
14.17062952,38.54270624
14.16612457,39.18022218
14.309483,38.1766
14.30939969,38.2373738
14.0254824,38.47846079
14.06654396,38.3496566
14.5194,38.0622
13.32712009,39.27916242
13.80229828,38.56420539
13.98916389,37.8212259
14.31739467,38.11059612
14.46075174,39.39357598
14.47740796,39.42522281
13.9059476,38.81461986
13.41325658,39.23966337
14.46075174,39.36407066
14.17358937,38.70592609
13.53713114,38.93740005
13.750205,37.320971
14.24226732,38.691005
14.22431016,37.59147387
14.48129195,37.94477624
14.47830985,38.98129924
14.13849886,38.17776434
14.33363862,38.50350347
14.278143,39.463333
13.238233,39.518983
13.72586999,39.0930168
14.4245656,37.94134982
13.96077038,38.65034188
13.97028822,38.65034188
13.97219179,38.62483405
14.51041655,38.24479772
14.18932415,38.24400853
13.84868774,39.63143642
13.86886557,39.59450718
14.03947343,39.23775466
12.935767,39.528333
14.33934933,38.60391673
14.48890622,38.08640176
14.34280732,37.61907562
13.96077038,38.72553284
14.166633,38.895083
14.48097716,39.53158471
14.10429947,38.52737133
13.82698706,39.29107831
12.51182157,39.64331514
12.38618603,39.37376979
12.34906644,39.32237344
12.425333,39.55755
14.51238604,39.56751458
14.55854758,39.5356298
13.27429605,39.28487313
12.88910891,39.34293198
12.92375386,39.29153562
13.31208189,39.31704344
14.44861649,39.65555463
13.4970136,39.59848609
13.95333694,39.15185611
12.71550343,39.36196767
13.67447363,38.95681645
14.30730576,37.81495285
13.864915,39.738321
13.75008288,39.46316093
13.9752375,38.84907446
14.12275,38.71355
12.88568248,39.53366957
13.65934026,39.24263731
13.67618684,39.2700487
13.6936045,39.21122842
13.70759573,39.28118458
14.14221805,39.3432361
14.00378152,39.24251358
13.60445264,38.43036792
14.63662316,37.90289773
14.70086861,37.81266856
13.07223222,39.636843
14.17762443,39.45706951
14.04703961,39.35618037
14.3013564,39.44869381
13.62821691,38.92883399
14.06939932,38.39648439
14.16073478,39.51198092
13.40278695,39.06834218
14.34791539,39.10455532
13.01093731,39.52719744
14.2829,39.288683
13.88875064,38.25904672
13.58389409,38.48918819
13.69531771,38.72581838
13.37375752,39.47808536
12.525783,39.774667
13.34710756,39.07976359
14.12622807,39.44069882
13.91074408,39.44717096
14.12775093,39.3931096
13.94615046,39.33105326
13.820287,38.82804002
14.42761131,38.05518323
13.5166,37.1833
13.50082074,39.6831949
13.56125905,39.65940029
13.70959448,38.78749401
13.80594539,38.11009247
13.8787569,38.03870864
13.5554054,39.30145759
13.43705119,39.43858631
13.68688439,39.48676519
14.420251,38.94465554
14.18424936,38.60351408
13.8475456,39.43803383
14.06292718,37.76126348
14.09120241,39.45706951
14.30318152,39.14643384
13.01246016,39.40803403
13.33378258,39.36501338
14.05975596,38.7194795
13.76987999,39.64856854
14.3,38.8666
13.35900486,39.52900583
13.87000771,39.42052099
13.67754968,38.32414878
14.2003888,39.0812366
14.62977031,38.20767813
14.508217,39.554767
14.08336021,38.6416616
12.79088475,39.36425195
14.19259514,39.25326455
14.15708261,39.14548205
14.189033,39.556117
14.07784887,39.52054402
14.37964137,38.37899932
14.23608072,39.20592036
12.83257291,39.54927884
13.68932147,39.32515702
13.958667,38.187233
14.19658167,39.14453027
14.20895486,39.17260791
14.13184411,38.95483674
13.68764582,39.72851842
14.37456535,39.185457
13.60408935,39.49331392
13.00027732,39.34369341
13.027308,39.32161201
14.393,39.3752
13.39041375,39.5613665
13.02302497,39.26107852
14.39198531,39.53610569
14.1833,39.1333
13.99922247,38.5376506
13.17216959,39.44724755
13.51168792,38.52563773
14.0425,39.5856
14.56352612,38.07802606
13.87038843,39.5591008
14.49804335,37.78259218
14.55695881,37.7370017
13.42405916,38.9579586
13.0915,39.0962
13.98422184,39.50694302
14.45902019,38.17284282
14.32417068,39.47281203
13.11506252,39.69680542
13.68618058,38.81262112
14.23173408,38.08147152
14.00456147,39.58978633
14.02788019,39.64046885
13.86454498,38.69640824
13.61222693,38.82261485
13.61593889,38.8197595
13.6070873,38.8488841
14.16087303,39.46696807
13.80185995,39.6835942
13.82736777,39.6835942
13.07251776,39.22729017
14.27913294,38.23794487
13.97698828,39.69387347
14.17457872,39.40871887
13.61949806,39.62496428
13.66175728,39.66570065
14.39169747,38.89896989
14.4264376,38.97368497
13.636383,39.17215
14.2347315,39.3957746
14.3439202,39.477333
14.20770082,39.27737262
13.758667,39.70545
14.1064024,39.53291721
13.17673815,39.36101588
13.23327415,39.41869402
13.96785115,39.74945768
13.98079542,39.72889914
14.42672544,39.57679447
14.0329532,39.50960801
14.07190022,39.72113258
14.08570109,39.70090716
13.998167,39.425733
14.40935538,39.49874815
14.402217,39.45829732
13.44466546,39.5185362
14.07879165,38.60199123
14.10810661,38.60313337
13.29142817,39.15923759
13.99922247,38.66328614
13.32612054,38.93368809
14.03627722,38.02728722
13.97546593,39.08142407
13.89922027,38.13531475
13.29666299,39.41698081
14.08577001,37.96018642
13.1027,39.493
14.196648,36.762791
13.75746923,38.54992862
14.03899754,39.18802392
14.05709096,38.83993733
14.41221073,39.5475271
14.05946091,39.02598263
14.61732027,39.51683206
14.64135283,39.56394538
14.38127774,39.35288719
12.67895491,39.4333515
13.49287317,38.86059105
13.76416929,39.74603126
13.80642851,39.75250339
14.0652194,38.48274382
12.83143077,39.42250116
13.42885269,37.54097919
14.10422333,38.65963129
13.89655527,38.38163656
13.63130018,39.55681652
14.43005669,39.44806563
12.83390541,39.31780487
12.84684968,39.37491194
14.31155953,39.38667554
14.2404422,39.29450474
14.34986885,39.44354466
14.25107363,39.54862166
13.85706344,39.26937763
12.5205,39.509017
14.17583033,39.23481121
14.17586433,38.41754659
14.1406957,38.81578104
13.37708877,39.62799141
13.3875584,39.67796009
13.97250766,38.18956646
13.2344637,39.04104937
13.15579889,39.28011421
14.3914435,37.74299795
14.32862573,37.99845688
13.60423194,39.12414015
14.11899502,39.00309221
14.0110246,38.59399624
13.64690945,39.5092273
13.58362598,39.42811668
14.02244601,38.78397241
12.796667,39.536467
13.9376325,38.93413543
14.01234758,39.07928255
14.10705013,39.11806777
13.70217056,38.83403627
13.3994557,39.16732776
14.32126773,39.56884707
14.3417311,39.622147
14.20679733,37.7251044
14.10823212,38.32167414
14.11405704,38.3044278
13.62386904,38.21792964
14.21893258,38.23527987
13.69182644,38.17681255
14.07054146,38.13674243
14.56587401,39.11121781
13.38042001,39.13211173
13.95,38.9833
14.0852252,39.56004307
14.11758587,39.57907876
14.27224853,39.18307754
14.02295224,38.18004862
14.01724153,38.11152014
13.93764202,38.76465118
14.06584738,38.55668629
14.11419803,38.54945273
14.06778902,39.11545036
13.43800297,39.59087182
13.49463414,39.41431581
13.65242257,38.46748751
13.89208911,39.30897186
13.43371994,39.37338908
14.06083326,38.22801855
12.92108886,39.37871907
14.15791527,38.31425022
14.00592252,39.40757672
13.78168212,39.40833815
13.69182644,38.38468227
13.43265174,38.66025811
14.29912041,38.4144057
14.07702133,38.69623692
14.39791563,38.26878269
14.43785901,38.78808701
13.64335028,39.12956532
13.64734778,39.15212261
14.22456644,39.64760723
13.689607,38.89257101
14.31986931,37.74071366
14.26633074,39.39158675
14.33987512,39.32100242
13.33616204,39.5737397
13.36804682,39.33988627
13.22575505,39.16590008
14.3743773,39.28673818
14.3350663,39.03935809
13.901078,37.463186
13.51822097,38.05403236
13.55534056,38.03747132
13.53820844,38.61653695
14.20617796,39.35351537
14.23625435,39.33752539
14.16041386,39.21638999
13.59595142,39.207802
13.60423194,39.20608879
14.12227868,39.27249479
13.57596395,39.0590381
13.79547577,38.2057468
13.60109105,39.26719335
12.801667,39.641033
14.00455246,38.64348903
13.14932676,39.42840222
14.266553,36.625935
13.571283,38.137983
14.3778966,38.69814338
13.99846104,38.7146825
13.70274163,38.75951155
13.03634995,39.09451625
14.0966,39.268
14.23749237,38.39018279
12.75604945,39.3379827
12.4857046,39.51003486
12.4455393,39.33517303
12.50835707,39.28434775
12.58031197,39.27406847
12.57688555,39.35002087
12.63570583,39.22381426
12.64941152,39.36715299
12.52758312,39.50379116
12.56915706,39.5264817
12.60029945,39.51448921
12.59515981,39.45110037
12.55347165,39.42197577
12.49636459,39.40255937
12.50664386,39.44767395
12.4398286,39.45338466
12.63688604,39.52624566
12.4781284,39.53081422
12.43644024,39.41660009
13.52342545,39.0396217
13.90602566,37.11553106
14.15539317,37.31921293
13.8974596,37.1440846
14.12988955,36.52092103
13.78039012,36.93564381
14.14016462,36.55873719
14.0497451,37.08412218
14.04022726,37.14313281
14.07925042,37.22117913
14.15253782,37.3572843
14.08591291,37.41724672
13.8546293,37.23355233
13.85653287,36.85664571
14.410963,38.783784
13.93549048,39.72547271
13.95338403,39.74108198
13.83170842,38.64444081
12.68028741,39.65073906
12.61404321,39.77066389
12.42616097,39.74382357
12.75738194,39.80378599
12.85903252,39.67243974
12.83047899,39.71127254
12.77337192,39.73697072
12.71683593,39.70670398
12.66372636,39.62446981
12.59120039,39.59477413
12.48041268,39.72897573
12.48098375,39.78436959
14.10062558,39.20420426
14.29347563,39.55699736
13.72044482,38.9159849
13.9654722,39.04811161
13.73986122,38.91370062
13.186833,39.2049
13.8238086,39.16154528
13.93746067,39.53981765
13.84712732,38.58362179
13.10935182,39.65397512
14.46670039,39.49065798
14.2065754,39.19687841
13.89766707,38.67870505
13.56369342,38.28540735
13.56023527,38.27804688
13.94729261,39.44412525
13.66904846,39.19495291
14.25633751,38.94855497
14.114417,38.480833
14.50448392,39.10931424
14.51828479,39.05030361
13.88725,38.649117
14.12722815,37.98496058
12.96334809,39.34788126
14.29366368,38.74430493
12.76975514,39.43563578
13.55534056,38.22763784
13.03606442,39.38595263
13.57710609,39.12556783
14.31127169,39.2216248
14.27900851,39.71385143
14.07368957,39.3516118
14.46301769,37.8773899
12.80059296,39.47275537
13.70750055,38.59618534
14.387817,37.780833
14.42077679,39.36549834
14.101867,38.291517
13.4834505,38.79034936
13.55197898,39.12471122
14.08358813,39.3873989
14.21493489,38.83119995
14.26366574,39.25605265
14.0078266,38.95031577
13.95078565,39.59335552
13.41292328,38.83260859
14.17062952,37.988387
14.32459898,39.53886586
13.35424594,39.17779739
14.21085843,39.12501869
13.76375101,38.63102065
12.91271316,39.47275537
13.83227949,38.78292544
13.76302715,39.35123109
13.85658032,38.44255076
13.89765756,39.13091686
14.24415486,38.50915584
14.17191372,39.32762683
13.53007082,37.59484969
13.43070453,37.37156107
13.45640271,37.51432873
13.53521046,36.97124055
13.63057925,36.9312656
13.62601069,36.82733075
13.4409838,36.98151982
13.43470202,36.98094875
13.3779376,36.77835192
13.73644306,36.93991415
13.46097127,37.45722166
13.39072958,37.49205697
13.42099633,37.4001146
13.4272781,37.33672576
13.39415601,37.30189045
13.52607333,37.12828497
13.48495624,37.07860183
13.43755738,37.05061937
